store_id,timestamp,active_riders,orders_in_queue,avg_rider_wait_time
6,2024-01-01 12:30:00,9,2,0.53
7,2024-01-01 12:30:00,5,2,0.69
8,2024-01-01 12:30:00,10,3,1.18
9,2024-01-01 12:30:00,14,2,0.62
10,2024-01-01 12:30:00,8,3,0.9
11,2024-01-01 12:30:00,8,0,0.72
12,2024-01-01 12:30:00,7,3,1.0
1,2024-01-01 12:45:00,13,0,0.53
2,2024-01-01 12:45:00,8,0,0.63
3,2024-01-01 12:45:00,6,0,1.38
4,2024-01-01 12:45:00,13,3,0.63
5,2024-01-01 12:45:00,7,2,0.87
6,2024-01-01 12:45:00,9,1,0.7
7,2024-01-01 12:45:00,6,0,0.51
8,2024-01-01 12:45:00,10,2,0.55
9,2024-01-01 12:45:00,12,0,1.29
10,2024-01-01 12:45:00,8,0,1.22
11,2024-01-01 12:45:00,8,0,0.94
12,2024-01-01 12:45:00,7,3,1.4
1,2024-01-01 13:00:00,11,0,0.65
2,2024-01-01 13:00:00,9,3,0.57
3,2024-01-01 13:00:00,7,2,1.28
4,2024-01-01 13:00:00,10,2,0.52
5,2024-01-01 13:00:00,10,2,0.64
6,2024-01-01 13:00:00,6,3,0.86
7,2024-01-01 13:00:00,5,0,0.69
8,2024-01-01 13:00:00,9,2,1.15
9,2024-01-01 13:00:00,10,3,0.97
10,2024-01-01 13:00:00,6,2,1.27
11,2024-01-01 13:00:00,7,0,0.98
12,2024-01-01 13:00:00,5,3,0.69
1,2024-01-01 13:15:00,10,1,0.7
2,2024-01-01 13:15:00,6,1,0.91
3,2024-01-01 13:15:00,7,1,1.05
4,2024-01-01 13:15:00,13,0,1.22
5,2024-01-01 13:15:00,8,3,0.77
6,2024-01-01 13:15:00,8,0,0.8
7,2024-01-01 13:15:00,5,3,1.32
8,2024-01-01 13:15:00,7,1,1.17
9,2024-01-01 13:15:00,10,0,1.23
10,2024-01-01 13:15:00,8,0,1.29
11,2024-01-01 13:15:00,10,2,0.57
12,2024-01-01 13:15:00,5,1,0.51
1,2024-01-01 13:30:00,13,0,1.27
2,2024-01-01 13:30:00,8,0,1.04
3,2024-01-01 13:30:00,7,1,1.08
4,2024-01-01 13:30:00,13,1,1.39
5,2024-01-01 13:30:00,6,1,1.46
6,2024-01-01 13:30:00,6,0,1.36
7,2024-01-01 13:30:00,4,3,0.74
8,2024-01-01 13:30:00,6,0,1.05
9,2024-01-01 13:30:00,10,0,0.73
10,2024-01-01 13:30:00,7,3,0.88
11,2024-01-01 13:30:00,10,0,0.79
12,2024-01-01 13:30:00,3,0,1.02
1,2024-01-01 13:45:00,10,0,1.07
2,2024-01-01 13:45:00,6,3,1.03
3,2024-01-01 13:45:00,3,0,0.56
4,2024-01-01 13:45:00,13,3,0.89
5,2024-01-01 13:45:00,8,3,0.83
6,2024-01-01 13:45:00,7,1,0.93
7,2024-01-01 13:45:00,7,2,0.97
8,2024-01-01 13:45:00,8,0,1.45
9,2024-01-01 13:45:00,10,2,0.68
10,2024-01-01 13:45:00,8,0,1.44
11,2024-01-01 13:45:00,6,0,1.1
12,2024-01-01 13:45:00,5,2,1.48
1,2024-01-01 14:00:00,11,3,0.71
2,2024-01-01 14:00:00,9,0,1.01
3,2024-01-01 14:00:00,4,2,1.22
4,2024-01-01 14:00:00,11,3,1.06
5,2024-01-01 14:00:00,10,0,0.65
6,2024-01-01 14:00:00,8,0,0.8
7,2024-01-01 14:00:00,4,0,0.84
8,2024-01-01 14:00:00,10,0,1.17
9,2024-01-01 14:00:00,10,3,1.28
10,2024-01-01 14:00:00,8,1,1.15
11,2024-01-01 14:00:00,6,1,0.83
12,2024-01-01 14:00:00,5,0,1.12
1,2024-01-01 14:15:00,10,1,0.53
2,2024-01-01 14:15:00,10,0,1.04
3,2024-01-01 14:15:00,3,1,1.02
4,2024-01-01 14:15:00,11,1,0.68
5,2024-01-01 14:15:00,9,3,1.18
6,2024-01-01 14:15:00,7,1,1.4
7,2024-01-01 14:15:00,4,2,1.02
8,2024-01-01 14:15:00,10,2,1.03
9,2024-01-01 14:15:00,10,3,0.73
10,2024-01-01 14:15:00,7,0,1.42
11,2024-01-01 14:15:00,8,2,1.35
12,2024-01-01 14:15:00,6,3,0.97
1,2024-01-01 14:30:00,13,1,0.61
2,2024-01-01 14:30:00,9,2,1.45
3,2024-01-01 14:30:00,3,2,1.03
4,2024-01-01 14:30:00,14,3,0.75
5,2024-01-01 14:30:00,7,1,1.02
6,2024-01-01 14:30:00,10,3,0.83
7,2024-01-01 14:30:00,3,0,1.27
8,2024-01-01 14:30:00,7,1,1.03
9,2024-01-01 14:30:00,14,1,1.39
10,2024-01-01 14:30:00,8,0,1.19
11,2024-01-01 14:30:00,7,2,1.11
12,2024-01-01 14:30:00,3,2,1.28
1,2024-01-01 14:45:00,11,3,0.69
2,2024-01-01 14:45:00,10,3,0.95
3,2024-01-01 14:45:00,6,1,1.19
4,2024-01-01 14:45:00,11,3,0.93
5,2024-01-01 14:45:00,9,1,0.66
6,2024-01-01 14:45:00,10,1,0.72
7,2024-01-01 14:45:00,5,3,0.91
8,2024-01-01 14:45:00,9,3,1.34
9,2024-01-01 14:45:00,14,0,0.81
10,2024-01-01 14:45:00,10,0,0.53
11,2024-01-01 14:45:00,10,2,0.96
12,2024-01-01 14:45:00,5,2,0.95
1,2024-01-01 15:00:00,11,2,1.28
2,2024-01-01 15:00:00,7,0,0.77
3,2024-01-01 15:00:00,6,3,0.71
4,2024-01-01 15:00:00,11,0,1.32
5,2024-01-01 15:00:00,10,2,1.48
6,2024-01-01 15:00:00,10,1,1.07
7,2024-01-01 15:00:00,7,2,1.31
8,2024-01-01 15:00:00,10,3,0.56
9,2024-01-01 15:00:00,10,1,0.95
10,2024-01-01 15:00:00,9,2,0.95
11,2024-01-01 15:00:00,7,1,0.53
12,2024-01-01 15:00:00,3,3,1.17
1,2024-01-01 15:15:00,10,2,0.89
2,2024-01-01 15:15:00,7,2,1.04
3,2024-01-01 15:15:00,3,3,0.65
4,2024-01-01 15:15:00,14,3,1.12
5,2024-01-01 15:15:00,6,1,0.66
6,2024-01-01 15:15:00,8,0,1.08
7,2024-01-01 15:15:00,4,1,1.2
8,2024-01-01 15:15:00,9,3,1.23
9,2024-01-01 15:15:00,13,1,0.81
10,2024-01-01 15:15:00,7,1,0.95
11,2024-01-01 15:15:00,10,0,1.07
12,2024-01-01 15:15:00,4,1,1.36
1,2024-01-01 15:30:00,10,1,1.44
2,2024-01-01 15:30:00,6,3,1.41
3,2024-01-01 15:30:00,3,0,1.37
4,2024-01-01 15:30:00,14,3,0.54
5,2024-01-01 15:30:00,6,3,1.02
6,2024-01-01 15:30:00,6,2,1.15
7,2024-01-01 15:30:00,3,1,1.09
8,2024-01-01 15:30:00,9,1,1.28
9,2024-01-01 15:30:00,11,0,1.42
10,2024-01-01 15:30:00,8,0,0.5
11,2024-01-01 15:30:00,7,3,0.96
12,2024-01-01 15:30:00,3,0,0.89
1,2024-01-01 15:45:00,10,0,0.52
2,2024-01-01 15:45:00,7,0,0.58
3,2024-01-01 15:45:00,6,0,0.88
4,2024-01-01 15:45:00,13,1,0.92
5,2024-01-01 15:45:00,6,0,1.38
6,2024-01-01 15:45:00,6,1,0.62
7,2024-01-01 15:45:00,3,2,1.28
8,2024-01-01 15:45:00,6,2,1.4
9,2024-01-01 15:45:00,12,3,1.11
10,2024-01-01 15:45:00,10,3,0.66
11,2024-01-01 15:45:00,10,3,1.15
12,2024-01-01 15:45:00,6,2,0.8
1,2024-01-01 16:00:00,14,1,1.08
2,2024-01-01 16:00:00,7,1,1.07
3,2024-01-01 16:00:00,6,0,0.59
4,2024-01-01 16:00:00,13,1,1.18
5,2024-01-01 16:00:00,10,1,0.51
6,2024-01-01 16:00:00,10,2,0.62
7,2024-01-01 16:00:00,4,3,0.7
8,2024-01-01 16:00:00,6,1,1.41
9,2024-01-01 16:00:00,14,0,0.69
10,2024-01-01 16:00:00,9,3,0.66
11,2024-01-01 16:00:00,9,0,1.08
12,2024-01-01 16:00:00,7,0,1.19
1,2024-01-01 16:15:00,14,2,1.16
2,2024-01-01 16:15:00,9,3,0.87
3,2024-01-01 16:15:00,5,2,1.4
4,2024-01-01 16:15:00,10,3,0.63
5,2024-01-01 16:15:00,6,0,1.45
6,2024-01-01 16:15:00,7,2,1.32
7,2024-01-01 16:15:00,5,2,1.19
8,2024-01-01 16:15:00,9,0,0.58
9,2024-01-01 16:15:00,14,2,1.42
10,2024-01-01 16:15:00,9,2,0.52
11,2024-01-01 16:15:00,8,1,1.01
12,2024-01-01 16:15:00,3,0,1.36
1,2024-01-01 16:30:00,14,3,0.7
2,2024-01-01 16:30:00,6,2,0.69
3,2024-01-01 16:30:00,6,2,0.77
4,2024-01-01 16:30:00,14,2,0.72
5,2024-01-01 16:30:00,6,1,0.84
6,2024-01-01 16:30:00,9,2,0.53
7,2024-01-01 16:30:00,6,0,0.99
8,2024-01-01 16:30:00,7,1,1.44
9,2024-01-01 16:30:00,11,1,0.85
10,2024-01-01 16:30:00,6,0,0.52
11,2024-01-01 16:30:00,7,3,1.36
12,2024-01-01 16:30:00,4,3,0.74
1,2024-01-01 16:45:00,11,0,1.36
2,2024-01-01 16:45:00,10,3,1.03
3,2024-01-01 16:45:00,5,3,0.89
4,2024-01-01 16:45:00,10,0,1.04
5,2024-01-01 16:45:00,9,3,1.41
6,2024-01-01 16:45:00,6,1,1.04
7,2024-01-01 16:45:00,7,3,1.45
8,2024-01-01 16:45:00,6,2,0.86
9,2024-01-01 16:45:00,12,3,1.13
10,2024-01-01 16:45:00,9,3,0.69
11,2024-01-01 16:45:00,6,0,0.86
12,2024-01-01 16:45:00,5,0,1.21
1,2024-01-01 17:00:00,14,1,1.49
2,2024-01-01 17:00:00,8,2,0.79
3,2024-01-01 17:00:00,4,0,0.61
4,2024-01-01 17:00:00,15,2,1.14
5,2024-01-01 17:00:00,8,2,0.82
6,2024-01-01 17:00:00,12,2,1.49
7,2024-01-01 17:00:00,5,3,0.75
8,2024-01-01 17:00:00,9,1,1.03
9,2024-01-01 17:00:00,17,1,0.66
10,2024-01-01 17:00:00,8,0,0.55
11,2024-01-01 17:00:00,11,3,1.32
12,2024-01-01 17:00:00,5,1,0.77
1,2024-01-01 17:15:00,14,1,0.97
2,2024-01-01 17:15:00,9,0,0.53
3,2024-01-01 17:15:00,7,2,1.46
4,2024-01-01 17:15:00,14,3,0.56
5,2024-01-01 17:15:00,10,3,1.09
6,2024-01-01 17:15:00,9,0,1.34
7,2024-01-01 17:15:00,6,2,0.67
8,2024-01-01 17:15:00,8,1,1.42
9,2024-01-01 17:15:00,15,2,0.72
10,2024-01-01 17:15:00,8,1,1.15
11,2024-01-01 17:15:00,12,2,1.28
12,2024-01-01 17:15:00,8,2,0.56
1,2024-01-01 17:30:00,14,0,0.59
2,2024-01-01 17:30:00,10,1,0.76
3,2024-01-01 17:30:00,8,3,0.53
4,2024-01-01 17:30:00,17,2,0.78
5,2024-01-01 17:30:00,11,3,1.14
6,2024-01-01 17:30:00,12,2,1.47
7,2024-01-01 17:30:00,6,3,1.47
8,2024-01-01 17:30:00,10,1,0.88
9,2024-01-01 17:30:00,16,2,0.87
10,2024-01-01 17:30:00,10,1,1.2
11,2024-01-01 17:30:00,8,2,0.56
12,2024-01-01 17:30:00,4,1,0.99
1,2024-01-01 17:45:00,13,1,0.98
2,2024-01-01 17:45:00,11,0,1.03
3,2024-01-01 17:45:00,8,2,0.82
4,2024-01-01 17:45:00,16,2,0.81
5,2024-01-01 17:45:00,8,1,0.57
6,2024-01-01 17:45:00,12,2,0.62
7,2024-01-01 17:45:00,7,2,1.17
8,2024-01-01 17:45:00,8,0,1.1
9,2024-01-01 17:45:00,15,2,1.23
10,2024-01-01 17:45:00,9,3,1.42
11,2024-01-01 17:45:00,9,3,0.55
12,2024-01-01 17:45:00,6,0,0.77
1,2024-01-01 18:00:00,17,0,1.31
2,2024-01-01 18:00:00,11,3,1.41
3,2024-01-01 18:00:00,5,0,0.82
4,2024-01-01 18:00:00,16,1,1.22
5,2024-01-01 18:00:00,10,0,0.82
6,2024-01-01 18:00:00,12,1,1.08
7,2024-01-01 18:00:00,7,2,0.78
8,2024-01-01 18:00:00,11,0,1.21
9,2024-01-01 18:00:00,13,0,1.22
10,2024-01-01 18:00:00,9,0,0.88
11,2024-01-01 18:00:00,9,2,1.1
12,2024-01-01 18:00:00,5,0,0.83
1,2024-01-01 18:15:00,17,3,0.76
2,2024-01-01 18:15:00,9,1,1.48
3,2024-01-01 18:15:00,7,1,1.37
4,2024-01-01 18:15:00,14,3,0.9
5,2024-01-01 18:15:00,8,3,0.63
6,2024-01-01 18:15:00,11,0,1.29
7,2024-01-01 18:15:00,8,3,0.56
8,2024-01-01 18:15:00,9,3,1.35
9,2024-01-01 18:15:00,16,0,0.81
10,2024-01-01 18:15:00,12,2,0.9
11,2024-01-01 18:15:00,9,0,0.8
12,2024-01-01 18:15:00,4,0,0.76
1,2024-01-01 18:30:00,17,2,1.18
2,2024-01-01 18:30:00,9,0,0.73
3,2024-01-01 18:30:00,8,0,1.09
4,2024-01-01 18:30:00,13,3,1.37
5,2024-01-01 18:30:00,10,0,1.23
6,2024-01-01 18:30:00,10,1,1.41
7,2024-01-01 18:30:00,4,2,1.41
8,2024-01-01 18:30:00,11,0,0.57
9,2024-01-01 18:30:00,13,1,0.91
10,2024-01-01 18:30:00,10,2,1.42
11,2024-01-01 18:30:00,12,3,1.19
12,2024-01-01 18:30:00,5,2,1.38
1,2024-01-01 18:45:00,16,2,1.3
2,2024-01-01 18:45:00,10,3,1.36
3,2024-01-01 18:45:00,4,2,0.57
4,2024-01-01 18:45:00,16,1,1.08
5,2024-01-01 18:45:00,9,3,1.46
6,2024-01-01 18:45:00,9,2,0.88
7,2024-01-01 18:45:00,8,2,1.02
8,2024-01-01 18:45:00,9,2,0.56
9,2024-01-01 18:45:00,15,3,1.35
10,2024-01-01 18:45:00,8,2,0.92
11,2024-01-01 18:45:00,9,3,0.72
12,2024-01-01 18:45:00,8,3,0.67
1,2024-01-01 19:00:00,16,3,1.48
2,2024-01-01 19:00:00,9,3,0.8
3,2024-01-01 19:00:00,6,1,1.18
4,2024-01-01 19:00:00,13,2,1.23
5,2024-01-01 19:00:00,8,1,0.8
6,2024-01-01 19:00:00,11,2,0.64
7,2024-01-01 19:00:00,8,3,1.4
8,2024-01-01 19:00:00,9,3,1.19
9,2024-01-01 19:00:00,15,3,0.53
10,2024-01-01 19:00:00,11,3,1.02
11,2024-01-01 19:00:00,12,0,0.99
12,2024-01-01 19:00:00,6,0,0.59
1,2024-01-01 19:15:00,16,2,1.29
2,2024-01-01 19:15:00,9,2,0.9
3,2024-01-01 19:15:00,6,1,0.66
4,2024-01-01 19:15:00,13,3,0.6
5,2024-01-01 19:15:00,11,1,1.13
6,2024-01-01 19:15:00,9,3,0.9
7,2024-01-01 19:15:00,4,0,0.64
8,2024-01-01 19:15:00,9,0,1.02
9,2024-01-01 19:15:00,17,3,0.67
10,2024-01-01 19:15:00,11,3,0.87
11,2024-01-01 19:15:00,10,0,1.19
12,2024-01-01 19:15:00,8,0,0.51
1,2024-01-01 19:30:00,13,2,1.1
2,2024-01-01 19:30:00,8,2,1.01
3,2024-01-01 19:30:00,4,1,1.21
4,2024-01-01 19:30:00,14,3,1.49
5,2024-01-01 19:30:00,9,0,1.41
6,2024-01-01 19:30:00,9,1,0.96
7,2024-01-01 19:30:00,6,3,0.73
8,2024-01-01 19:30:00,9,0,0.56
9,2024-01-01 19:30:00,13,0,1.49
10,2024-01-01 19:30:00,8,1,1.27
11,2024-01-01 19:30:00,11,1,1.05
12,2024-01-01 19:30:00,8,2,1.08
1,2024-01-01 19:45:00,14,2,1.41
2,2024-01-01 19:45:00,8,3,0.66
3,2024-01-01 19:45:00,5,3,1.31
4,2024-01-01 19:45:00,17,0,1.38
5,2024-01-01 19:45:00,11,3,0.7
6,2024-01-01 19:45:00,9,2,1.16
7,2024-01-01 19:45:00,4,2,0.79
8,2024-01-01 19:45:00,12,0,0.75
9,2024-01-01 19:45:00,14,3,0.68
10,2024-01-01 19:45:00,12,2,1.36
11,2024-01-01 19:45:00,12,2,1.11
12,2024-01-01 19:45:00,8,2,1.06
1,2024-01-01 20:00:00,15,0,0.5
2,2024-01-01 20:00:00,10,3,0.69
3,2024-01-01 20:00:00,7,2,1.16
4,2024-01-01 20:00:00,15,2,0.98
5,2024-01-01 20:00:00,9,3,0.75
6,2024-01-01 20:00:00,12,2,1.13
7,2024-01-01 20:00:00,8,0,0.56
8,2024-01-01 20:00:00,12,0,0.71
9,2024-01-01 20:00:00,13,0,1.08
10,2024-01-01 20:00:00,8,2,1.26
11,2024-01-01 20:00:00,9,1,0.95
12,2024-01-01 20:00:00,6,0,0.69
1,2024-01-01 20:15:00,16,1,0.6
2,2024-01-01 20:15:00,10,1,0.92
3,2024-01-01 20:15:00,7,2,1.14
4,2024-01-01 20:15:00,14,0,1.04
5,2024-01-01 20:15:00,10,1,0.69
6,2024-01-01 20:15:00,10,2,1.41
7,2024-01-01 20:15:00,7,0,1.4
8,2024-01-01 20:15:00,12,2,0.89
9,2024-01-01 20:15:00,15,3,1.21
10,2024-01-01 20:15:00,12,3,0.72
11,2024-01-01 20:15:00,10,3,0.91
12,2024-01-01 20:15:00,7,1,1.3
1,2024-01-01 20:30:00,15,2,1.38
2,2024-01-01 20:30:00,10,2,0.56
3,2024-01-01 20:30:00,8,3,1.1
4,2024-01-01 20:30:00,16,0,0.88
5,2024-01-01 20:30:00,12,3,1.03
6,2024-01-01 20:30:00,12,0,0.89
7,2024-01-01 20:30:00,8,3,0.9
8,2024-01-01 20:30:00,12,1,1.18
9,2024-01-01 20:30:00,15,1,1.24
10,2024-01-01 20:30:00,8,0,0.68
11,2024-01-01 20:30:00,8,3,0.66
12,2024-01-01 20:30:00,4,3,1.34
1,2024-01-01 20:45:00,14,2,0.8
2,2024-01-01 20:45:00,10,2,1.12
3,2024-01-01 20:45:00,7,3,1.27
4,2024-01-01 20:45:00,15,2,1.28
5,2024-01-01 20:45:00,12,2,1.26
6,2024-01-01 20:45:00,11,2,0.86
7,2024-01-01 20:45:00,4,2,1.45
8,2024-01-01 20:45:00,9,1,1.1
9,2024-01-01 20:45:00,14,2,0.97
10,2024-01-01 20:45:00,8,1,0.97
11,2024-01-01 20:45:00,8,2,0.58
12,2024-01-01 20:45:00,5,2,0.56
1,2024-01-01 21:00:00,14,2,0.57
2,2024-01-01 21:00:00,10,1,0.78
3,2024-01-01 21:00:00,6,1,1.28
4,2024-01-01 21:00:00,14,2,0.72
5,2024-01-01 21:00:00,11,3,1.38
6,2024-01-01 21:00:00,8,1,0.63
7,2024-01-01 21:00:00,8,0,0.75
8,2024-01-01 21:00:00,8,3,1.05
9,2024-01-01 21:00:00,16,0,0.95
10,2024-01-01 21:00:00,8,3,1.32
11,2024-01-01 21:00:00,9,1,1.2
12,2024-01-01 21:00:00,6,0,0.66
1,2024-01-01 21:15:00,16,1,0.94
2,2024-01-01 21:15:00,10,1,1.06
3,2024-01-01 21:15:00,7,0,1.47
4,2024-01-01 21:15:00,14,1,0.58
5,2024-01-01 21:15:00,10,1,1.1
6,2024-01-01 21:15:00,11,0,0.64
7,2024-01-01 21:15:00,8,0,1.36
8,2024-01-01 21:15:00,11,1,1.04
9,2024-01-01 21:15:00,17,1,0.71
10,2024-01-01 21:15:00,9,3,1.08
11,2024-01-01 21:15:00,11,2,0.83
12,2024-01-01 21:15:00,4,2,0.76
1,2024-01-01 21:30:00,16,1,0.51
2,2024-01-01 21:30:00,11,2,1.17
3,2024-01-01 21:30:00,8,2,0.89
4,2024-01-01 21:30:00,14,3,1.37
5,2024-01-01 21:30:00,11,2,1.48
6,2024-01-01 21:30:00,12,0,0.95
7,2024-01-01 21:30:00,4,2,0.92
8,2024-01-01 21:30:00,8,0,1.18
9,2024-01-01 21:30:00,15,0,0.96
10,2024-01-01 21:30:00,11,3,0.63
11,2024-01-01 21:30:00,10,1,0.73
12,2024-01-01 21:30:00,7,1,0.74
1,2024-01-01 21:45:00,14,2,1.39
2,2024-01-01 21:45:00,9,2,0.87
3,2024-01-01 21:45:00,4,0,1.44
4,2024-01-01 21:45:00,13,0,0.76
5,2024-01-01 21:45:00,12,0,1.44
6,2024-01-01 21:45:00,11,1,0.87
7,2024-01-01 21:45:00,7,1,1.13
8,2024-01-01 21:45:00,10,1,0.93
9,2024-01-01 21:45:00,16,1,0.64
10,2024-01-01 21:45:00,10,3,1.33
11,2024-01-01 21:45:00,10,0,1.01
12,2024-01-01 21:45:00,7,2,0.8
1,2024-01-01 22:00:00,14,0,1.47
2,2024-01-01 22:00:00,6,0,0.65
3,2024-01-01 22:00:00,3,0,0.7
4,2024-01-01 22:00:00,11,1,1.38
5,2024-01-01 22:00:00,7,2,1.22
6,2024-01-01 22:00:00,10,3,1.41
7,2024-01-01 22:00:00,3,3,1.23
8,2024-01-01 22:00:00,7,2,0.81
9,2024-01-01 22:00:00,11,0,1.43
10,2024-01-01 22:00:00,9,3,0.76
11,2024-01-01 22:00:00,8,3,0.86
12,2024-01-01 22:00:00,3,2,1.19
1,2024-01-01 22:15:00,10,1,0.75
2,2024-01-01 22:15:00,8,2,0.55
3,2024-01-01 22:15:00,6,0,0.72
4,2024-01-01 22:15:00,11,3,0.52
5,2024-01-01 22:15:00,9,2,1.33
6,2024-01-01 22:15:00,6,1,0.59
7,2024-01-01 22:15:00,3,0,1.45
8,2024-01-01 22:15:00,10,1,1.43
9,2024-01-01 22:15:00,14,3,0.51
10,2024-01-01 22:15:00,10,2,0.96
11,2024-01-01 22:15:00,8,1,1.2
12,2024-01-01 22:15:00,7,2,0.51
1,2024-01-01 22:30:00,13,1,1.03
2,2024-01-01 22:30:00,10,3,0.78
3,2024-01-01 22:30:00,4,3,1.04
4,2024-01-01 22:30:00,11,1,1.12
5,2024-01-01 22:30:00,9,3,1.49
6,2024-01-01 22:30:00,9,2,0.65
7,2024-01-01 22:30:00,7,0,0.71
8,2024-01-01 22:30:00,8,0,0.99
9,2024-01-01 22:30:00,11,0,0.76
10,2024-01-01 22:30:00,7,3,1.03
11,2024-01-01 22:30:00,8,2,1.41
12,2024-01-01 22:30:00,5,1,1.46
1,2024-01-01 22:45:00,12,0,0.77
2,2024-01-01 22:45:00,10,0,1.3
3,2024-01-01 22:45:00,6,3,1.47
4,2024-01-01 22:45:00,14,2,0.84
5,2024-01-01 22:45:00,9,1,1.35
6,2024-01-01 22:45:00,9,0,0.77
7,2024-01-01 22:45:00,7,2,0.81
8,2024-01-01 22:45:00,7,0,1.24
9,2024-01-01 22:45:00,13,3,1.13
10,2024-01-01 22:45:00,9,0,1.12
11,2024-01-01 22:45:00,9,3,0.89
12,2024-01-01 22:45:00,5,0,1.17
1,2024-01-01 23:00:00,10,2,1.08
2,2024-01-01 23:00:00,6,2,0.56
3,2024-01-01 23:00:00,6,3,1.25
4,2024-01-01 23:00:00,12,2,0.9
5,2024-01-01 23:00:00,9,1,1.09
6,2024-01-01 23:00:00,9,1,0.72
7,2024-01-01 23:00:00,6,2,1.23
8,2024-01-01 23:00:00,7,1,1.3
9,2024-01-01 23:00:00,13,3,1.35
10,2024-01-01 23:00:00,6,1,1.02
11,2024-01-01 23:00:00,7,1,1.45
12,2024-01-01 23:00:00,6,1,1.27
1,2024-01-01 23:15:00,10,2,0.93
2,2024-01-01 23:15:00,6,1,1.32
3,2024-01-01 23:15:00,5,1,0.75
4,2024-01-01 23:15:00,13,1,0.75
5,2024-01-01 23:15:00,8,3,0.82
6,2024-01-01 23:15:00,10,1,0.74
7,2024-01-01 23:15:00,3,1,0.86
8,2024-01-01 23:15:00,10,3,1.11
9,2024-01-01 23:15:00,12,1,0.77
10,2024-01-01 23:15:00,10,1,1.21
11,2024-01-01 23:15:00,6,2,1.1
12,2024-01-01 23:15:00,4,3,1.2
1,2024-01-01 23:30:00,14,2,0.97
2,2024-01-01 23:30:00,6,3,1.43
3,2024-01-01 23:30:00,6,0,0.86
4,2024-01-01 23:30:00,11,2,1.16
5,2024-01-01 23:30:00,8,2,1.03
6,2024-01-01 23:30:00,8,0,1.43
7,2024-01-01 23:30:00,5,3,0.98
8,2024-01-01 23:30:00,6,3,1.49
9,2024-01-01 23:30:00,14,3,0.79
10,2024-01-01 23:30:00,10,1,1.35
11,2024-01-01 23:30:00,6,1,1.49
12,2024-01-01 23:30:00,4,0,0.65
1,2024-01-01 23:45:00,11,3,0.86
2,2024-01-01 23:45:00,8,1,1.21
3,2024-01-01 23:45:00,6,0,1.4
4,2024-01-01 23:45:00,12,2,1.25
5,2024-01-01 23:45:00,10,0,0.61
6,2024-01-01 23:45:00,8,2,1.05
7,2024-01-01 23:45:00,3,2,0.85
8,2024-01-01 23:45:00,9,1,0.6
9,2024-01-01 23:45:00,10,3,1.17
10,2024-01-01 23:45:00,6,3,0.89
11,2024-01-01 23:45:00,8,3,0.5
12,2024-01-01 23:45:00,3,0,0.66
1,2024-01-02 00:00:00,14,1,1.4
2,2024-01-02 00:00:00,9,1,1.34
3,2024-01-02 00:00:00,5,3,1.44
4,2024-01-02 00:00:00,12,1,0.97
5,2024-01-02 00:00:00,7,1,1.19
6,2024-01-02 00:00:00,6,0,1.05
7,2024-01-02 00:00:00,4,3,1.04
8,2024-01-02 00:00:00,7,3,0.78
9,2024-01-02 00:00:00,11,1,1.36
10,2024-01-02 00:00:00,6,2,0.69
11,2024-01-02 00:00:00,8,3,1.14
12,2024-01-02 00:00:00,7,1,1.44
1,2024-01-02 00:15:00,11,2,1.19
2,2024-01-02 00:15:00,8,1,1.12
3,2024-01-02 00:15:00,4,3,0.83
4,2024-01-02 00:15:00,13,0,0.96
5,2024-01-02 00:15:00,9,2,0.56
6,2024-01-02 00:15:00,9,2,0.54
7,2024-01-02 00:15:00,6,2,0.5
8,2024-01-02 00:15:00,10,0,0.87
9,2024-01-02 00:15:00,14,1,0.51
10,2024-01-02 00:15:00,10,3,1.2
11,2024-01-02 00:15:00,10,3,1.25
12,2024-01-02 00:15:00,7,1,1.03
1,2024-01-02 00:30:00,10,2,0.87
2,2024-01-02 00:30:00,10,1,0.52
3,2024-01-02 00:30:00,4,1,1.35
4,2024-01-02 00:30:00,13,0,1.25
5,2024-01-02 00:30:00,7,2,0.73
6,2024-01-02 00:30:00,10,2,0.96
7,2024-01-02 00:30:00,5,3,1.48
8,2024-01-02 00:30:00,6,3,1.2
9,2024-01-02 00:30:00,14,1,0.79
10,2024-01-02 00:30:00,9,1,0.82
11,2024-01-02 00:30:00,8,3,1.43
12,2024-01-02 00:30:00,3,0,0.96
1,2024-01-02 00:45:00,14,3,0.73
2,2024-01-02 00:45:00,6,1,1.05
3,2024-01-02 00:45:00,6,2,1.23
4,2024-01-02 00:45:00,12,2,1.0
5,2024-01-02 00:45:00,6,1,0.79
6,2024-01-02 00:45:00,8,0,1.14
7,2024-01-02 00:45:00,7,3,1.2
8,2024-01-02 00:45:00,10,2,1.08
9,2024-01-02 00:45:00,10,1,0.75
10,2024-01-02 00:45:00,10,2,0.55
11,2024-01-02 00:45:00,6,3,0.72
12,2024-01-02 00:45:00,3,1,0.89
1,2024-01-02 01:00:00,11,3,1.23
2,2024-01-02 01:00:00,10,3,1.43
3,2024-01-02 01:00:00,4,0,1.18
4,2024-01-02 01:00:00,13,0,0.51
5,2024-01-02 01:00:00,10,0,1.12
6,2024-01-02 01:00:00,10,0,0.59
7,2024-01-02 01:00:00,6,0,1.3
8,2024-01-02 01:00:00,9,2,0.82
9,2024-01-02 01:00:00,11,1,0.76
10,2024-01-02 01:00:00,9,3,1.0
11,2024-01-02 01:00:00,9,2,0.99
12,2024-01-02 01:00:00,4,0,0.68
